m_phi,mA,alpha,beta,lambda6,lambda7,m12,sin_ba,tan_beta,positivity_ok,unitarity_ok,perturbativity_ok,width_bb,width_tautau,width_WW,width_ZZ,width_gaga,width_Zga,width_gg,width_hh,total_width,br_gaga
155.172413793103459,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.500000000000000,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.055528526596632,0.014533376205697,0.000000000000000,0.000000000000000,0.070061902802329,0.792563781107957
150.000000000000000,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.500000000000000,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.041995047579811,0.009816737668944,0.000000000000000,0.000000000000000,0.051811785248755,0.810530796771182
165.517241379310349,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.500000000000000,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.093835969930248,0.029568026803595,0.000000000000000,0.000000000000000,0.123403996733843,0.760396522104816
170.689655172413779,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.500000000000000,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.120169751944868,0.040895757072627,0.000000000000000,0.000000000000000,0.161065509017496,0.746092398539621
160.344827586206890,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.500000000000000,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.072568267870554,0.020963708101325,0.000000000000000,0.000000000000000,0.093531975971879,0.775865869575688
181.034482758620697,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.500000000000000,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.192059140346959,0.074439879763159,0.000000000000000,0.000000000000000,0.266499020110118,0.720674846262472
175.862068965517238,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.500000000000000,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.152538743893970,0.055597754364040,0.000000000000000,0.000000000000000,0.208136498258010,0.732878400331691
186.206896551724128,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.500000000000000,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.240011822010278,0.098317944301195,0.000000000000000,0.000000000000000,0.338329766311473,0.709402026983693
150.000000000000000,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.502502502502503,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.041875025409785,0.009788681352775,0.000000000000000,0.000000000000000,0.051663706762560,0.810530796836506
160.344827586206890,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.502502502502503,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.072392999265788,0.020913076260518,0.000000000000000,0.000000000000000,0.093306075526306,0.775865867870289
165.517241379310349,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.502502502502503,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.093626381432101,0.029501984761788,0.000000000000000,0.000000000000000,0.123128366193889,0.760396522152082
170.689655172413779,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.502502502502503,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.119920675071416,0.040810992077773,0.000000000000000,0.000000000000000,0.160731667149190,0.746092398581961
155.172413793103459,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.502502502502503,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.055382947521230,0.014495274064546,0.000000000000000,0.000000000000000,0.069878221585776,0.792563781166735
181.034482758620697,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.502502502502503,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.191713186464296,0.074305792066036,0.000000000000000,0.000000000000000,0.266018978530332,0.720674846296489
175.862068965517238,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.502502502502503,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.152244423699404,0.055490479693331,0.000000000000000,0.000000000000000,0.207734903392734,0.732878400369616
186.206896551724128,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.502502502502503,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.239607155865754,0.098152177687644,0.000000000000000,0.000000000000000,0.337759333553398,0.709402027014224
160.344827586206890,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.505005005005005,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.072217941816464,0.020862505101462,0.000000000000000,0.000000000000000,0.093080446917926,0.775865868802097
150.000000000000000,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.505005005005005,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.041755175175107,0.009760665297321,0.000000000000000,0.000000000000000,0.051515840472429,0.810530795813273
165.517241379310349,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.505005005005005,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.093417028145162,0.029436017217642,0.000000000000000,0.000000000000000,0.122853045362804,0.760396519836254
170.689655172413779,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.505005005005005,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.119671856256028,0.040726314752721,0.000000000000000,0.000000000000000,0.160398171008748,0.746092399329794
155.172413793103459,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.505005005005005,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.055237559741478,0.014457222077016,0.000000000000000,0.000000000000000,0.069694781818495,0.792563780245883
181.034482758620697,300.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.505005005005005,1.000000000000000,10000.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.191367544889004,0.074171825624469,0.000000000000000,0.000000000000000,0.265539370513473,0.720674845763765
