lambda1,lambda2,lambda3,lambda4,lambda5,m12_squared,beta,tan_beta,positivity_ok,unitarity_ok,perturbativity_ok,width_h2_bb,width_h2_tautau,width_h2_WW,width_h2_ZZ,width_hgaga,total_width_h2,branching_ratio_hgaga
10.000000,0.000000,29.734518,-10.265482,0.000000,0.100000,0.100000,0.100335,true,false,false,0.000000,0.000000,147.460442,72.322703,0.000165,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.000000,0.020000,0.020003,true,false,false,0.000000,0.000000,142.937533,70.073353,0.000977,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.000000,0.040000,0.040021,true,false,false,0.000000,0.000000,143.912145,70.558814,0.001028,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.000000,0.060000,0.060072,true,false,false,0.000000,0.000000,145.527371,71.363185,0.001129,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.000000,0.080000,0.080171,true,false,false,0.000000,0.000000,147.768301,72.478815,0.001318,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.000000,0.100000,0.100335,true,false,false,0.000000,0.000000,150.612424,73.894258,0.001772,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.020000,0.020000,0.020003,true,false,false,0.000000,0.000000,142.937533,70.073353,0.000977,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.020000,0.040000,0.040021,true,false,false,0.000000,0.000000,143.912145,70.558814,0.001028,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.020000,0.060000,0.060072,true,false,false,0.000000,0.000000,145.527370,71.363185,0.001129,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.020000,0.080000,0.080171,true,false,false,0.000000,0.000000,147.768301,72.478815,0.001318,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.020000,0.100000,0.100335,true,false,false,0.000000,0.000000,150.612424,73.894258,0.001772,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.040000,0.020000,0.020003,true,false,false,0.000000,0.000000,142.937533,70.073353,0.000977,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.040000,0.040000,0.040021,true,false,false,0.000000,0.000000,143.912144,70.558814,0.001028,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.040000,0.060000,0.060072,true,false,false,0.000000,0.000000,145.527370,71.363185,0.001128,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.040000,0.080000,0.080171,true,false,false,0.000000,0.000000,147.768301,72.478815,0.001318,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.040000,0.100000,0.100335,true,false,false,0.000000,0.000000,150.612424,73.894257,0.001772,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.060000,0.020000,0.020003,true,false,false,0.000000,0.000000,142.937533,70.073352,0.000977,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.060000,0.040000,0.040021,true,false,false,0.000000,0.000000,143.912144,70.558814,0.001028,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.060000,0.060000,0.060072,true,false,false,0.000000,0.000000,145.527370,71.363185,0.001128,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.060000,0.080000,0.080171,true,false,false,0.000000,0.000000,147.768300,72.478815,0.001318,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.060000,0.100000,0.100335,true,false,false,0.000000,0.000000,150.612424,73.894257,0.001772,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.080000,0.020000,0.020003,true,false,false,0.000000,0.000000,142.937533,70.073352,0.000977,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.080000,0.040000,0.040021,true,false,false,0.000000,0.000000,143.912144,70.558814,0.001028,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.080000,0.060000,0.060072,true,false,false,0.000000,0.000000,145.527370,71.363185,0.001128,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.080000,0.080000,0.080171,true,false,false,0.000000,0.000000,147.768300,72.478815,0.001318,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.080000,0.100000,0.100335,true,false,false,0.000000,0.000000,150.612423,73.894257,0.001772,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.100000,0.020000,0.020003,true,false,false,0.000000,0.000000,142.937533,70.073352,0.000977,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.100000,0.040000,0.040021,true,false,false,0.000000,0.000000,143.912144,70.558814,0.001028,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.100000,0.060000,0.060072,true,false,false,0.000000,0.000000,145.527369,71.363185,0.001128,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.100000,0.080000,0.080171,true,false,false,0.000000,0.000000,147.768300,72.478815,0.001318,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,5.000000,0.100000,0.100000,0.100335,true,false,false,0.000000,0.000000,150.612423,73.894257,0.001772,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.000000,0.020000,0.020003,true,false,false,0.000000,0.000000,143.081559,70.145353,0.003411,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.000000,0.040000,0.040021,true,false,false,0.000000,0.000000,144.487921,70.846563,0.003368,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.000000,0.060000,0.060072,true,false,false,0.000000,0.000000,146.820521,72.009154,0.003301,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.000000,0.080000,0.080171,true,false,false,0.000000,0.000000,150.058215,73.622091,0.003218,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.000000,0.100000,0.100335,true,false,false,0.000000,0.000000,154.166452,75.667693,0.003124,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.020000,0.020000,0.020003,true,false,false,0.000000,0.000000,143.081559,70.145353,0.003411,-nan,0.000000
