m_phi,mA,alpha,beta,lambda6,lambda7,m12,sin_ba,tan_beta,positivity_ok,unitarity_ok,perturbativity_ok,width_h2_bb,width_h2_tautau,width_h2_WW,width_h2_ZZ,width_h2_gaga,total_width_h2,branching_ratio_h2_gaga
125.0,150.0,0.0101,1.565691896309,-50.0,-50.0,-30.0,0.999884414873522,195.90653995145553,0.0,0.0,0.0,0.0,0.0,1.95183313e-07,2.4381611e-08,48923.25957224701,53798.9796846702,0.909371513344657
150.314,450.0,0.0101,1.565691896309,-50.0,-50.0,-30.0,0.999884414873522,195.90653995145553,0.0,0.0,0.0,0.0,0.0,2.760526649e-06,3.30551349e-07,887.339327510919,1094.807506301119,0.810498030387876
150.314,150.0,0.0101,1.565691896309,-50.0,-50.0,-30.0,0.999884414873522,195.90653995145553,0.0,0.0,0.0,0.0,0.0,2.760526649e-06,3.30551349e-07,93893.40975666579,116970.59260735309,0.802709532915228
150.314,225.0,0.0101,1.565691896309,-50.0,-50.0,-30.0,0.999884414873522,195.90653995145553,0.0,0.0,0.0,0.0,0.0,2.760526649e-06,3.30551349e-07,15600.933706495684,19312.84678913142,0.807800832100803
125.0,450.0,0.0101,1.565691896309,-50.0,-50.0,-30.0,0.999884414873522,195.90653995145553,0.0,0.0,0.0,0.0,0.0,1.95183313e-07,2.4381611e-08,505.57255816076247,553.582472328442,0.91327414329839
125.0,300.0,0.0101,1.565691896309,-50.0,-50.0,-30.0,0.999884414873522,195.90653995145553,0.0,0.0,0.0,0.0,0.0,1.95183313e-07,2.4381611e-08,2627.7758674313413,2879.0781323871934,0.912714329587338
150.314,300.0,0.0101,1.565691896309,-50.0,-50.0,-30.0,0.999884414873522,195.90653995145553,0.0,0.0,0.0,0.0,0.0,2.760526649e-06,3.30551349e-07,4668.522116845674,5767.858095567548,0.809403081610713
125.0,225.0,0.0101,1.565691896309,-50.0,-50.0,-30.0,0.999884414873522,195.90653995145553,0.0,0.0,0.0,0.0,0.0,1.95183313e-07,2.4381611e-08,8624.4024056828,9457.603051549859,0.911901499637319
150.314,375.0,0.0101,1.565691896309,-50.0,-50.0,-30.0,0.999884414873522,195.90653995145553,0.0,0.0,0.0,0.0,0.0,2.760526649e-06,3.30551349e-07,1864.8738030529291,2301.9802712452047,0.810117196201759
125.0,150.0,0.0101,1.570691896312,-50.0,-50.0,-30.0,0.999947935251056,9575.74808262481,0.0,0.0,0.0,0.0,0.0,8.7922151e-08,1.0982925e-08,279325279797.8651,307162980151.598,0.909371564437896
150.314,225.0,0.0101,1.570691896312,-50.0,-50.0,-30.0,0.999947935251056,9575.74808262481,0.0,0.0,0.0,0.0,0.0,1.243505069e-06,1.4889995e-07,89076886279.9857,110270812217.88742,0.807801126049348
150.314,150.0,0.0101,1.570691896312,-50.0,-50.0,-30.0,0.999947935251056,9575.74808262481,0.0,0.0,0.0,0.0,0.0,1.243505069e-06,1.4889995e-07,536105062257.1312,667869211568.6757,0.802709651786373
125.0,300.0,0.0101,1.570691896312,-50.0,-50.0,-30.0,0.999947935251056,9575.74808262481,0.0,0.0,0.0,0.0,0.0,8.7922151e-08,1.0982925e-08,15003149478.689531,16437942683.744183,0.912714551166214
150.314,450.0,0.0101,1.570691896312,-50.0,-50.0,-30.0,0.999947935251056,9575.74808262481,0.0,0.0,0.0,0.0,0.0,1.243505069e-06,1.4889995e-07,5066432062.223193,6251001392.614742,0.810499269478477
125.0,450.0,0.0101,1.570691896312,-50.0,-50.0,-30.0,0.999947935251056,9575.74808262481,0.0,0.0,0.0,0.0,0.0,8.7922151e-08,1.0982925e-08,2886532047.688432,3160639628.992083,0.913274648970005
150.314,375.0,0.0101,1.570691896312,-50.0,-50.0,-30.0,0.999947935251056,9575.74808262481,0.0,0.0,0.0,0.0,0.0,1.243505069e-06,1.4889995e-07,10647869819.582016,13143602737.757433,0.810118049976818
125.0,375.0,0.0101,1.570691896312,-50.0,-50.0,-30.0,0.999947935251056,9575.74808262481,0.0,0.0,0.0,0.0,0.0,8.7922151e-08,1.0982925e-08,6040936667.058405,6616003806.511024,0.913079382015065
125.0,225.0,0.0101,1.570691896312,-50.0,-50.0,-30.0,0.999947935251056,9575.74808262481,0.0,0.0,0.0,0.0,0.0,8.7922151e-08,1.0982925e-08,49240625215.54791,53997738393.833916,0.911901621812568
150.314,300.0,0.0101,1.570691896312,-50.0,-50.0,-30.0,0.999947935251056,9575.74808262481,0.0,0.0,0.0,0.0,0.0,1.243505068e-06,1.4889995e-07,26655900146.579792,32932766143.07343,0.809403620417904
125.0,225.0,0.0201,1.5506918963,-50.0,-50.0,-30.0,0.999191910742458,49.7335782402837,0.0,0.0,0.0,0.0,0.0,1.364110829e-06,1.70399914e-07,35.761592250508826,39.21671979440881,0.911896569575088
150.314,450.0,0.0201,1.5506918963,-50.0,-50.0,-30.0,0.999191910742458,49.7335782402837,0.0,0.0,0.0,0.0,0.0,1.9292962259e-05,2.31018045e-06,3.679583240668788,4.540203102711582,0.810444633737024
150.314,225.0,0.0201,1.5506918963,-50.0,-50.0,-30.0,0.999191910742458,49.7335782402837,0.0,0.0,0.0,0.0,0.0,1.9292962259e-05,2.31018045e-06,64.68173391664929,80.07257559238661,0.807788852027376
125.0,150.0,0.0201,1.5506918963,-50.0,-50.0,-30.0,0.999191910742458,49.7335782402837,0.0,0.0,0.0,0.0,0.0,1.364110829e-06,1.70399914e-07,202.85744105398683,223.07483404375157,0.909369458565642
150.314,150.0,0.0201,1.5506918963,-50.0,-50.0,-30.0,0.999191910742458,49.7335782402837,0.0,0.0,0.0,0.0,0.0,1.9292962259e-05,2.31018045e-06,389.2707127776828,484.9488119292748,0.802704745742225
150.314,300.0,0.0201,1.5506918963,-50.0,-50.0,-30.0,0.999191910742458,49.7335782402837,0.0,0.0,0.0,0.0,0.0,1.9292962259e-05,2.31018045e-06,19.356671036906175,23.915407018986603,0.809380790447714
125.0,300.0,0.0201,1.5506918963,-50.0,-50.0,-30.0,0.999191910742458,49.7335782402837,0.0,0.0,0.0,0.0,0.0,1.364110829e-06,1.70399914e-07,10.896658243714304,11.938856711332775,0.912705337469275
125.0,450.0,0.0201,1.5506918963,-50.0,-50.0,-30.0,0.999191910742458,49.7335782402837,0.0,0.0,0.0,0.0,0.0,1.364110829e-06,1.70399914e-07,2.096706131186859,2.295864857557485,0.913253288530882
150.314,375.0,0.0201,1.5506918963,-50.0,-50.0,-30.0,0.999191910742458,49.7335782402837,0.0,0.0,0.0,0.0,0.0,1.9292962259e-05,2.31018045e-06,7.732619542378606,9.545486851349754,0.810081210397896
125.0,375.0,0.0201,1.5506918963,-50.0,-50.0,-30.0,0.999191910742458,49.7335782402837,0.0,0.0,0.0,0.0,0.0,1.364110829e-06,1.70399914e-07,4.387708902533193,4.805473986534045,0.913064749664337
125.0,300.0,0.0201,1.555691896303,-50.0,-50.0,-30.0,0.999380388033943,66.20070524602721,0.0,0.0,0.0,0.0,0.0,1.04604667e-06,1.30668461e-07,34.224244352110084,37.49739052430123,0.912710027913279
150.314,300.0,0.0201,1.555691896303,-50.0,-50.0,-30.0,0.999380388033943,66.20070524602721,0.0,0.0,0.0,0.0,0.0,1.4794500933e-05,1.771525096e-06,60.797816999228125,75.11536775503947,0.809392522679212
150.314,450.0,0.0201,1.555691896303,-50.0,-50.0,-30.0,0.999380388033943,66.20070524602721,0.0,0.0,0.0,0.0,0.0,1.4794500933e-05,1.771525096e-06,11.556492842415295,14.258944427004556,0.810473236751581
125.0,150.0,0.0201,1.555691896303,-50.0,-50.0,-30.0,0.999380388033943,66.20070524602721,0.0,0.0,0.0,0.0,0.0,1.04604667e-06,1.30668461e-07,637.1574303098284,700.6576664210379,0.909370525501321
125.0,375.0,0.0201,1.555691896303,-50.0,-50.0,-30.0,0.999380388033943,66.20070524602721,0.0,0.0,0.0,0.0,0.0,1.04604667e-06,1.30668461e-07,13.780560969291356,15.0925201689626,0.913072224851536
125.0,225.0,0.0201,1.555691896303,-50.0,-50.0,-30.0,0.999380388033943,66.20070524602721,0.0,0.0,0.0,0.0,0.0,1.04604667e-06,1.30668461e-07,112.32237828504798,123.1741253489483,0.911899134390785
125.0,450.0,0.0201,1.555691896303,-50.0,-50.0,-30.0,0.999380388033943,66.20070524602721,0.0,0.0,0.0,0.0,0.0,1.04604667e-06,1.30668461e-07,6.584952765932259,7.2103477037015,0.913264246958827
150.314,225.0,0.0201,1.555691896303,-50.0,-50.0,-30.0,0.999380388033943,66.20070524602721,0.0,0.0,0.0,0.0,0.0,1.4794500933e-05,1.771525096e-06,203.1652548172113,251.505921287819,0.807795115824381
150.314,375.0,0.0201,1.555691896303,-50.0,-50.0,-30.0,0.999380388033943,66.20070524602721,0.0,0.0,0.0,0.0,0.0,1.4794500933e-05,1.771525096e-06,24.286811709633607,29.980005624237137,0.810100305318125
150.314,150.0,0.0201,1.555691896303,-50.0,-50.0,-30.0,0.999380388033943,66.20070524602721,0.0,0.0,0.0,0.0,0.0,1.4794500933e-05,1.771525096e-06,1222.7199632725255,1523.245222678364,0.802707236542376
150.314,300.0,0.0201,1.560691896306,-50.0,-50.0,-30.0,0.999543880867749,98.96311995964048,0.0,0.0,0.0,0.0,0.0,1.0891666232e-05,1.304191345e-06,303.75544781817894,375.28499139840415,0.809399402534888
150.314,450.0,0.0201,1.560691896306,-50.0,-50.0,-30.0,0.999543880867749,98.96311995964048,0.0,0.0,0.0,0.0,0.0,1.0891666232e-05,1.304191345e-06,57.73566260585552,71.23554675976965,0.810489499021601
150.314,225.0,0.0201,1.560691896306,-50.0,-50.0,-30.0,0.999543880867749,98.96311995964048,0.0,0.0,0.0,0.0,0.0,1.0891666232e-05,1.304191345e-06,1015.0602617839916,1256.5755511112407,0.807798831424289
125.0,300.0,0.0201,1.560691896306,-50.0,-50.0,-30.0,0.999543880867749,98.96311995964048,0.0,0.0,0.0,0.0,0.0,7.70096352e-07,9.619772e-08,170.98259561982124,187.33449510851707,0.912712821633711
150.314,375.0,0.0201,1.560691896306,-50.0,-50.0,-30.0,0.999543880867749,98.96311995964048,0.0,0.0,0.0,0.0,0.0,1.0891666232e-05,1.304191345e-06,121.33846585831634,149.7799860749335,0.810111344232679
125.0,225.0,0.0201,1.560691896306,-50.0,-50.0,-30.0,0.999543880867749,98.96311995964048,0.0,0.0,0.0,0.0,0.0,7.70096352e-07,9.619772e-08,561.1638517708171,615.3782652159355,0.911900669052563
125.0,450.0,0.0201,1.560691896306,-50.0,-50.0,-30.0,0.999543880867749,98.96311995964048,0.0,0.0,0.0,0.0,0.0,7.70096352e-07,9.619772e-08,32.89693163760983,36.02100883489885,0.913270691234437
150.314,150.0,0.0201,1.560691896306,-50.0,-50.0,-30.0,0.999543880867749,98.96311995964048,0.0,0.0,0.0,0.0,0.0,1.0891666232e-05,1.304191345e-06,6109.0530769345005,7610.547729895641,0.802708726592307
125.0,375.0,0.0201,1.560691896306,-50.0,-50.0,-30.0,0.999543880867749,98.96311995964048,0.0,0.0,0.0,0.0,0.0,7.70096352e-07,9.619772e-08,68.84589419248262,75.39990654839414,0.913076651471644
125.0,150.0,0.0201,1.560691896306,-50.0,-50.0,-30.0,0.999543880867749,98.96311995964048,0.0,0.0,0.0,0.0,0.0,7.70096352e-07,9.619772e-08,3183.273691063455,3500.521910103598,0.909371166018282
150.314,150.0,0.0201,1.565691896309,-50.0,-50.0,-30.0,0.999682385156563,195.90653995145553,0.0,0.0,0.0,0.0,0.0,7.584848437e-06,9.08225929e-07,93855.50465004801,116923.38253144512,0.802709454841564
150.314,450.0,0.0201,1.565691896309,-50.0,-50.0,-30.0,0.999682385156563,195.90653995145553,0.0,0.0,0.0,0.0,0.0,7.584848437e-06,9.08225929e-07,886.9842011661706,1094.3704523230863,0.810497212605947
150.314,300.0,0.0201,1.565691896309,-50.0,-50.0,-30.0,0.999682385156563,195.90653995145553,0.0,0.0,0.0,0.0,0.0,7.584848437e-06,9.08225929e-07,4666.643529397972,5765.539669350676,0.809402726722291
125.0,375.0,0.0201,1.565691896309,-50.0,-50.0,-30.0,0.999682385156563,195.90653995145553,0.0,0.0,0.0,0.0,0.0,5.36287469e-07,6.6991139e-08,1057.635907378734,1158.3183231223256,0.913078802489979
125.0,225.0,0.0201,1.565691896309,-50.0,-50.0,-30.0,0.999682385156563,195.90653995145553,0.0,0.0,0.0,0.0,0.0,5.36287469e-07,6.6991139e-08,8620.92438994082,9453.78985969396,0.911901419207122
125.0,300.0,0.0201,1.565691896309,-50.0,-50.0,-30.0,0.999682385156563,195.90653995145553,0.0,0.0,0.0,0.0,0.0,5.36287469e-07,6.6991139e-08,2626.717854436633,2877.919398403729,0.912714183688943
125.0,450.0,0.0201,1.565691896309,-50.0,-50.0,-30.0,0.999682385156563,195.90653995145553,0.0,0.0,0.0,0.0,0.0,5.36287469e-07,6.6991139e-08,505.36993891238654,553.3608139348747,0.913273810118155
125.0,150.0,0.0201,1.565691896309,-50.0,-50.0,-30.0,0.999682385156563,195.90653995145553,0.0,0.0,0.0,0.0,0.0,5.36287469e-07,6.6991139e-08,48903.50728123092,53777.26085919052,0.909371479690627
150.314,375.0,0.0201,1.565691896309,-50.0,-50.0,-30.0,0.999682385156563,195.90653995145553,0.0,0.0,0.0,0.0,0.0,7.584848437e-06,9.08225929e-07,1864.1252173993696,2301.0578239457486,0.810116633315565
150.314,225.0,0.0201,1.565691896309,-50.0,-50.0,-30.0,0.999682385156563,195.90653995145553,0.0,0.0,0.0,0.0,0.0,7.584848437e-06,9.08225929e-07,15594.644071341141,19305.065290312497,0.807800638683502
125.0,450.0,0.0201,1.570691896312,-50.0,-50.0,-30.0,0.999795897437785,9575.74808262481,0.0,0.0,0.0,0.0,0.0,3.44643401e-07,4.3051638e-08,2885654350.8232355,3159678585.755203,0.913274648830627
150.314,300.0,0.0201,1.570691896312,-50.0,-50.0,-30.0,0.999795897437785,9575.74808262481,0.0,0.0,0.0,0.0,0.0,4.874378511e-06,5.8366847e-07,26647795154.34986,32922752693.858448,0.809403618286172
125.0,150.0,0.0201,1.570691896312,-50.0,-50.0,-30.0,0.999795897437785,9575.74808262481,0.0,0.0,0.0,0.0,0.0,3.44643401e-07,4.3051638e-08,279240348129.7723,307069584160.8273,0.909371564405808
150.314,375.0,0.0201,1.570691896312,-50.0,-50.0,-30.0,0.999795897437785,9575.74808262481,0.0,0.0,0.0,0.0,0.0,4.874378511e-06,5.8366847e-07,10644632245.94442,13139606351.628084,0.810118047762175
125.0,225.0,0.0201,1.570691896312,-50.0,-50.0,-30.0,0.999795897437785,9575.74808262481,0.0,0.0,0.0,0.0,0.0,3.44643401e-07,4.3051638e-08,49225652881.86926,53981319592.357216,0.911901621775817
150.314,225.0,0.0201,1.570691896312,-50.0,-50.0,-30.0,0.999795897437785,9575.74808262481,0.0,0.0,0.0,0.0,0.0,4.874378512e-06,5.8366847e-07,89049801292.0699,110237283223.01527,0.80780112398015
150.314,150.0,0.0201,1.570691896312,-50.0,-50.0,-30.0,0.999795897437785,9575.74808262481,0.0,0.0,0.0,0.0,0.0,4.874378512e-06,5.8366847e-07,535942047700.37274,667666132886.926,0.80270964978111
125.0,375.0,0.0201,1.570691896312,-50.0,-50.0,-30.0,0.999795897437785,9575.74808262481,0.0,0.0,0.0,0.0,0.0,3.44643401e-07,4.3051638e-08,6039099821.996413,6613992103.629716,0.913079381918553
150.314,450.0,0.0201,1.570691896312,-50.0,-50.0,-30.0,0.999795897437785,9575.74808262481,0.0,0.0,0.0,0.0,0.0,4.874378513e-06,5.8366847e-07,5064891577.128833,6249100748.571957,0.810499267160361
125.0,300.0,0.0201,1.570691896312,-50.0,-50.0,-30.0,0.999795897437785,9575.74808262481,0.0,0.0,0.0,0.0,0.0,3.44643401e-07,4.3051638e-08,14998587532.194307,16432944466.643867,0.912714551104273
150.314,300.0,0.0301,1.5506918963,-50.0,-50.0,-30.0,0.99874002225893,49.7335782402837,0.0,0.0,0.0,0.0,0.0,3.0074905894e-05,3.601233378e-06,19.339670143872464,23.894576803948617,0.809374876255459
125.0,450.0,0.0301,1.5506918963,-50.0,-50.0,-30.0,0.99874002225893,49.7335782402837,0.0,0.0,0.0,0.0,0.0,2.126449234e-06,2.65628539e-07,2.094917449332269,2.293920116511869,0.913247778007979
125.0,225.0,0.0301,1.5506918963,-50.0,-50.0,-30.0,0.99874002225893,49.7335782402837,0.0,0.0,0.0,0.0,0.0,2.126449234e-06,2.65628539e-07,35.72969306821696,39.18179320624918,0.911895299945546
125.0,375.0,0.0301,1.5506918963,-50.0,-50.0,-30.0,0.99874002225893,49.7335782402837,0.0,0.0,0.0,0.0,0.0,2.126449234e-06,2.65628539e-07,4.383896248529751,4.801317963119553,0.913061014122341
150.314,450.0,0.0301,1.5506918963,-50.0,-50.0,-30.0,0.99874002225893,49.7335782402837,0.0,0.0,0.0,0.0,0.0,3.0074905893e-05,3.601233378e-06,3.676476073674635,4.536452085360179,0.810429825885119
150.314,225.0,0.0301,1.5506918963,-50.0,-50.0,-30.0,0.99874002225893,49.7335782402837,0.0,0.0,0.0,0.0,0.0,3.0074905894e-05,3.601233378e-06,64.62415726975941,80.00160825240854,0.807785726830233
150.314,375.0,0.0301,1.5506918963,-50.0,-50.0,-30.0,0.99874002225893,49.7335782402837,0.0,0.0,0.0,0.0,0.0,3.0074905893e-05,3.601233378e-06,7.725945849095272,9.537363298291124,0.810071463931712
150.314,150.0,0.0301,1.5506918963,-50.0,-50.0,-30.0,0.99874002225893,49.7335782402837,0.0,0.0,0.0,0.0,0.0,3.0074905894e-05,3.601233378e-06,388.920900023217,484.51376371837694,0.802703512565799
125.0,300.0,0.0301,1.5506918963,-50.0,-50.0,-30.0,0.99874002225893,49.7335782402837,0.0,0.0,0.0,0.0,0.0,2.126449234e-06,2.65628539e-07,10.8870483984462,11.928358215860523,0.912703005847884
125.0,150.0,0.0301,1.5506918963,-50.0,-50.0,-30.0,0.99874002225893,49.7335782402837,0.0,0.0,0.0,0.0,0.0,2.126449234e-06,2.65628539e-07,202.6750302840308,222.87437270667783,0.909368932025078
150.314,225.0,0.0301,1.555691896303,-50.0,-50.0,-30.0,0.998978453705485,66.20070524602721,0.0,0.0,0.0,0.0,0.0,2.4386600362e-05,2.920103541e-06,203.0034895172606,251.30620371953088,0.807793387161352
150.314,300.0,0.0301,1.555691896303,-50.0,-50.0,-30.0,0.998978453705485,66.20070524602721,0.0,0.0,0.0,0.0,0.0,2.4386600362e-05,2.920103541e-06,60.74981494061179,75.05636019016791,0.80938930140886
125.0,225.0,0.0301,1.555691896303,-50.0,-50.0,-30.0,0.998978453705485,66.20070524602721,0.0,0.0,0.0,0.0,0.0,1.724257021e-06,2.15388106e-07,112.23282763712687,123.07601889657936,0.911898423781777
125.0,300.0,0.0301,1.555691896303,-50.0,-50.0,-30.0,0.998978453705485,66.20070524602721,0.0,0.0,0.0,0.0,0.0,1.724257021e-06,2.15388106e-07,34.1971533645883,37.46776184062014,0.912708731043388
125.0,375.0,0.0301,1.555691896303,-50.0,-50.0,-30.0,0.998978453705485,66.20070524602721,0.0,0.0,0.0,0.0,0.0,1.724257021e-06,2.15388106e-07,13.769753475064142,15.080717810426652,0.913070163380677
150.314,450.0,0.0301,1.555691896303,-50.0,-50.0,-30.0,0.998978453705485,66.20070524602721,0.0,0.0,0.0,0.0,0.0,2.4386600362e-05,2.920103541e-06,11.54758936182868,14.248095088399644,0.810465489609932
150.314,150.0,0.0301,1.555691896303,-50.0,-50.0,-30.0,0.998978453705485,66.20070524602721,0.0,0.0,0.0,0.0,0.0,2.4386600362e-05,2.920103541e-06,1221.740551011232,1522.0263946944528,0.802706546529041
150.314,375.0,0.0301,1.555691896303,-50.0,-50.0,-30.0,0.998978453705485,66.20070524602721,0.0,0.0,0.0,0.0,0.0,2.4386600362e-05,2.920103541e-06,24.267845212204158,29.956785749710058,0.81009509548063
125.0,150.0,0.0301,1.555691896303,-50.0,-50.0,-30.0,0.998978453705485,66.20070524602721,0.0,0.0,0.0,0.0,0.0,1.724257021e-06,2.15388106e-07,636.6468551077865,700.0964343079937,0.909370229455712
125.0,450.0,0.0301,1.555691896303,-50.0,-50.0,-30.0,0.998978453705485,66.20070524602721,0.0,0.0,0.0,0.0,0.0,1.724257021e-06,2.15388106e-07,6.579847355416241,7.204781182564928,0.913261234267463
125.0,450.0,0.0301,1.560691896306,-50.0,-50.0,-30.0,0.999191910742699,98.96311995964048,0.0,0.0,0.0,0.0,0.0,1.364110829e-06,1.70399914e-07,32.87419275524179,35.996162617997925,0.913269369963476
150.314,375.0,0.0301,1.560691896306,-50.0,-50.0,-30.0,0.999191910742699,98.96311995964048,0.0,0.0,0.0,0.0,0.0,1.9292962253e-05,2.31018045e-06,121.25428949949966,149.67649487304695,0.810109092963097
150.314,300.0,0.0301,1.560691896306,-50.0,-50.0,-30.0,0.999191910742699,98.96311995964048,0.0,0.0,0.0,0.0,0.0,1.9292962253e-05,2.31018045e-06,303.54355469861423,375.02385382821274,0.809397993221142
125.0,150.0,0.0301,1.560691896306,-50.0,-50.0,-30.0,0.999191910742699,98.96311995964048,0.0,0.0,0.0,0.0,0.0,1.364110829e-06,1.70399914e-07,3181.0363106373115,3498.062058459468,0.909371033868458
150.314,225.0,0.0301,1.560691896306,-50.0,-50.0,-30.0,0.999191910742699,98.96311995964048,0.0,0.0,0.0,0.0,0.0,1.9292962252e-05,2.31018045e-06,1014.3491406159432,1255.6964187981853,0.807798067614756
125.0,225.0,0.0301,1.560691896306,-50.0,-50.0,-30.0,0.999191910742699,98.96311995964048,0.0,0.0,0.0,0.0,0.0,1.364110829e-06,1.70399914e-07,560.7704561354864,614.9470766750125,0.911900352738554
150.314,150.0,0.0301,1.560691896306,-50.0,-50.0,-30.0,0.999191910742699,98.96311995964048,0.0,0.0,0.0,0.0,0.0,1.9292962252e-05,2.31018045e-06,6104.760176488341,7605.202621734265,0.802708419502468
125.0,375.0,0.0301,1.560691896306,-50.0,-50.0,-30.0,0.999191910742699,98.96311995964048,0.0,0.0,0.0,0.0,0.0,1.364110829e-06,1.70399914e-07,68.79803141857147,75.34756237416302,0.91307574194547
125.0,300.0,0.0301,1.560691896306,-50.0,-50.0,-30.0,0.999191910742699,98.96311995964048,0.0,0.0,0.0,0.0,0.0,1.364110829e-06,1.70399914e-07,170.86316613146903,187.20376193825405,0.912712246604453
150.314,450.0,0.0301,1.560691896306,-50.0,-50.0,-30.0,0.999191910742699,98.96311995964048,0.0,0.0,0.0,0.0,0.0,1.9292962252e-05,2.31018045e-06,57.69588091672951,71.1867529821918,0.810486200026047
150.314,300.0,0.0301,1.565691896309,-50.0,-50.0,-30.0,0.999380388034154,195.90653995145553,0.0,0.0,0.0,0.0,0.0,1.4794500928e-05,1.771525096e-06,4663.832233575788,5762.068903015992,0.809402371279288
125.0,150.0,0.0301,1.565691896309,-50.0,-50.0,-30.0,0.999380388034154,195.90653995145553,0.0,0.0,0.0,0.0,0.0,1.04604667e-06,1.30668461e-07,48873.980822526064,53744.79376568958,0.9093714460158
150.314,375.0,0.0301,1.565691896309,-50.0,-50.0,-30.0,0.999380388034154,195.90653995145553,0.0,0.0,0.0,0.0,0.0,1.4794500928e-05,1.771525096e-06,1863.00405357966,2299.6754717013814,0.810116069204036
125.0,300.0,0.0301,1.565691896309,-50.0,-50.0,-30.0,0.999380388034154,195.90653995145553,0.0,0.0,0.0,0.0,0.0,1.04604667e-06,1.30668461e-07,2625.1348473475464,2876.18546339979,0.91271403765615
125.0,225.0,0.0301,1.565691896309,-50.0,-50.0,-30.0,0.999380388034154,195.90653995145553,0.0,0.0,0.0,0.0,0.0,1.04604667e-06,1.30668461e-07,8615.723339120157,9448.087170524048,0.911901338717462
150.314,450.0,0.0301,1.565691896309,-50.0,-50.0,-30.0,0.999380388034154,195.90653995145553,0.0,0.0,0.0,0.0,0.0,1.4794500928e-05,1.771525096e-06,886.4517949169629,1093.714670657194,0.81049639243141
125.0,375.0,0.0301,1.565691896309,-50.0,-50.0,-30.0,0.999380388034154,195.90653995145553,0.0,0.0,0.0,0.0,0.0,1.04604667e-06,1.30668461e-07,1056.999399956426,1157.621515014702,0.913078572095304
150.314,225.0,0.0301,1.565691896309,-50.0,-50.0,-30.0,0.999380388034154,195.90653995145553,0.0,0.0,0.0,0.0,0.0,1.4794500928e-05,1.771525096e-06,15585.237586339686,19293.42535240773,0.807800445056519
125.0,450.0,0.0301,1.565691896309,-50.0,-50.0,-30.0,0.999380388034154,195.90653995145553,0.0,0.0,0.0,0.0,0.0,1.04604667e-06,1.30668461e-07,505.0663124435749,553.0285565758966,0.913273476456112
150.314,150.0,0.0301,1.565691896309,-50.0,-50.0,-30.0,0.999380388034154,195.90653995145553,0.0,0.0,0.0,0.0,0.0,1.4794500928e-05,1.771525096e-06,93798.84097989585,116852.80339534488,0.802709376706597
150.314,150.0,0.0301,1.570691896312,-50.0,-50.0,-30.0,0.99954388086793,9575.74808262481,0.0,0.0,0.0,0.0,0.0,1.0891665395e-05,1.304191271e-06,535671898136.5417,667329582587.9575,0.802709653690405
125.0,375.0,0.0301,1.570691896312,-50.0,-50.0,-30.0,0.99954388086793,9575.74808262481,0.0,0.0,0.0,0.0,0.0,7.70096352e-07,9.619772e-08,6036055683.1276045,6610658178.570116,0.913079381822341
150.314,375.0,0.0301,1.570691896312,-50.0,-50.0,-30.0,0.99954388086793,9575.74808262481,0.0,0.0,0.0,0.0,0.0,1.0891665394e-05,1.304191271e-06,10639266399.791292,13132982755.17024,0.810118051483985
125.0,225.0,0.0301,1.570691896312,-50.0,-50.0,-30.0,0.99954388086793,9575.74808262481,0.0,0.0,0.0,0.0,0.0,7.70096352e-07,9.619772e-08,49200839596.38419,53954109109.25608,0.911901621742162
150.314,300.0,0.0301,1.570691896312,-50.0,-50.0,-30.0,0.99954388086793,9575.74808262481,0.0,0.0,0.0,0.0,0.0,1.0891665393e-05,1.304191271e-06,26634362337.63341,32906156595.23353,0.809403622101872
125.0,300.0,0.0301,1.570691896312,-50.0,-50.0,-30.0,0.99954388086793,9575.74808262481,0.0,0.0,0.0,0.0,0.0,7.70096352e-07,9.619772e-08,14991027164.543636,16424661080.957527,0.912714551043247
125.0,150.0,0.0301,1.570691896312,-50.0,-50.0,-30.0,0.99954388086793,9575.74808262481,0.0,0.0,0.0,0.0,0.0,7.70096352e-07,9.619772e-08,279099590765.6323,306914798850.48083,0.909371564391722
150.314,450.0,0.0301,1.570691896312,-50.0,-50.0,-30.0,0.99954388086793,9575.74808262481,0.0,0.0,0.0,0.0,0.0,1.0891665398e-05,1.304191272e-06,5062338414.989408,6245950610.380438,0.810499270771701
125.0,450.0,0.0301,1.570691896312,-50.0,-50.0,-30.0,0.99954388086793,9575.74808262481,0.0,0.0,0.0,0.0,0.0,7.70096352e-07,9.619772e-08,2884199775.5739098,3158085883.262544,0.913274648691413
150.314,225.0,0.0301,1.570691896312,-50.0,-50.0,-30.0,0.99954388086793,9575.74808262481,0.0,0.0,0.0,0.0,0.0,1.0891665763e-05,1.304191304e-06,89004913094.857,110181714450.7882,0.807801126879454
150.314,150.0,0.0401,1.5506918963,-50.0,-50.0,-30.0,0.998188260605457,49.7335782402837,0.0,0.0,0.0,0.0,0.0,4.3233184507e-05,5.176833724e-06,388.4934998483224,483.9820598138758,0.802702273711808
150.314,450.0,0.0401,1.5506918963,-50.0,-50.0,-30.0,0.998188260605457,49.7335782402837,0.0,0.0,0.0,0.0,0.0,4.3233184507e-05,5.176833724e-06,3.672635277464297,4.531798436879996,0.810414524965677
125.0,225.0,0.0401,1.5506918963,-50.0,-50.0,-30.0,0.998188260605457,49.7335782402837,0.0,0.0,0.0,0.0,0.0,3.056806641e-06,3.81845505e-07,35.69066578664978,39.13904995895707,0.911894024614205
