m_phi,mA,alpha,beta,lambda6,lambda7,m12,sin_ba,tan_beta,positivity_ok,unitarity_ok,perturbativity_ok,width_bb,width_tautau,width_WW,width_ZZ,width_gaga,width_Zga,width_gg,width_hh,total_width,br_gaga,lam1,computed_lam1,lam2,computed_lam2,lam3,lam4,lam5
141.724137931034477,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,20.084818609537805,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000002964961,0.000000000293388,0.000000000000000,0.000000000000000,0.000000000000117,0.000000000000001,0.000000000460808,0.000000000000000,0.000000003854229,0.000030384682321,-0.019226399058580,0.007649852486793,0.257733792636146,0.258196179542520,2.564210029217223,-1.153252979820302,-1.153252979820302
147.586206896551715,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,21.780774125449444,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000003065328,0.000000000305546,0.000000000000000,0.000000000000000,0.000000000000135,0.000000000000001,0.000000000519796,0.000000000000000,0.000000004030268,0.000033449302659,-0.019524139061110,0.007351579726674,0.257733792636146,0.258196179542520,2.508260527520760,-1.125278228823200,-1.125278228823200
153.448275862068954,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,23.545457275198949,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000003165036,0.000000000317703,0.000000000000000,0.000000000000000,0.000000000000154,0.000000000000001,0.000000000583966,0.000000000000000,0.000000004210805,0.000036676261562,-0.019779858972269,0.007095402746927,0.257733792636145,0.258196179542520,2.450043703997955,-1.096169816933937,-1.096169816933937
159.310344827586221,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,25.378868058786342,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000003264121,0.000000000329859,0.000000000000000,0.000000000000000,0.000000000000176,0.000000000000001,0.000000000653626,0.000000000000000,0.000000004396185,0.000040068619689,-0.019993558852066,0.006881321140099,0.257733792636145,0.258196179542519,2.389559558648808,-1.065927744152512,-1.065927744152512
135.862068965517238,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,18.457590727464044,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000002863892,0.000000000281229,0.000000000000000,0.000000000000000,0.000000000000101,0.000000000000001,0.000000000406718,0.000000000000000,0.000000003682359,0.000027479830021,-0.018886638904670,0.007990220619831,0.257733792636146,0.258196179542521,2.617892209087343,-1.180094069925243,-1.180094069925243
130.000000000000000,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,16.899090479228150,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000002762075,0.000000000269070,0.000000000000000,0.000000000000000,0.000000000000087,0.000000000000000,0.000000000357254,0.000000000000000,0.000000003514337,0.000024732614139,-0.018504858659387,0.008372684416827,0.257733792636147,0.258196179542521,2.669307067131119,-1.205801499138022,-1.205801499138022
171.034482758620697,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,29.251872527474724,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000003460554,0.000000000354169,0.000000000000000,0.000000000000000,0.000000000000227,0.000000000000002,0.000000000810739,0.000000000000000,0.000000004782936,0.000047364586126,-0.020294898217527,0.006579444627278,0.257733792636145,0.258196179542519,2.261789302471482,-1.002042615913177,-1.002042615913177
165.172413793103431,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,27.281006476211584,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000003362616,0.000000000342014,0.000000000000000,0.000000000000000,0.000000000000200,0.000000000000002,0.000000000729100,0.000000000000000,0.000000004586768,0.000043629986284,-0.020165238460464,0.006709335139021,0.257733792636145,0.258196179542519,2.326808091473317,-1.034552010478925,-1.034552010478925
200.344827586206890,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,40.137117291358443,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000003928575,0.000000000414936,0.000000000000000,0.000000000000000,0.000000000000404,0.000000000000003,0.000000001296343,0.000000000000000,0.000000005818612,0.000069359115961,-0.020312894612120,0.006561425747350,0.257733792636145,0.258196179542519,1.902685530067169,-0.822490729702017,-0.822490729702017
194.482758620689651,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,37.822613070905945,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000003835133,0.000000000402784,0.000000000000000,0.000000000000000,0.000000000000361,0.000000000000003,0.000000001180195,0.000000000000000,0.000000005592611,0.000064597203189,-0.020393335371926,0.006480838404968,0.257733792636145,0.258196179542519,1.979040928200718,-0.860668428728572,-0.860668428728572
206.206896551724128,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,42.520349145648801,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000004021569,0.000000000427088,0.000000000000000,0.000000000000000,0.000000000000450,0.000000000000004,0.000000001421224,0.000000000000000,0.000000006052884,0.000074343365061,-0.020190433580922,0.006684108753689,0.257733792636145,0.258196179542519,1.824062810107278,-0.783179369783301,-0.783179369783301
212.068965517241395,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,44.972308633777047,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000004114134,0.000000000439240,0.000000000000000,0.000000000000000,0.000000000000501,0.000000000000004,0.000000001555435,0.000000000000000,0.000000006296044,0.000079561697522,-0.020025952398342,0.006848886958323,0.257733792636145,0.258196179542519,1.743172768321043,-0.742734348972423,-0.742734348972423
182.758620689655174,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,33.399787531514583,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000003646831,0.000000000378477,0.000000000000000,0.000000000000000,0.000000000000288,0.000000000000003,0.000000000971957,0.000000000000000,0.000000005163197,0.000055700733519,-0.020428157037477,0.006445950479247,0.257733792636145,0.258196179542519,2.124949758988786,-0.933622844105198,-0.933622844105198
217.931034482758605,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,47.492995755743138,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000004206287,0.000000000451392,0.000000000000000,0.000000000000000,0.000000000000557,0.000000000000004,0.000000001699631,0.000000000000000,0.000000006548762,0.000085027592515,-0.019819451184398,0.007055760943331,0.257733792636145,0.258196179542520,1.660015404708467,-0.701155667269384,-0.701155667269384
176.896551724137936,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,31.291466212575720,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000003551928,0.000000000366323,0.000000000000000,0.000000000000000,0.000000000000256,0.000000000000002,0.000000000878903,0.000000000000000,0.000000004958776,0.000051549471367,-0.020382537643183,0.006491649663076,0.257733792636145,0.258196179542519,2.194503191643306,-0.968399560455268,-0.968399560455268
188.620689655172413,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,35.576836484291334,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000003741226,0.000000000390631,0.000000000000000,0.000000000000000,0.000000000000323,0.000000000000003,0.000000001072233,0.000000000000000,0.000000005374313,0.000060047385026,-0.020431756220383,0.006442346726544,0.257733792636145,0.258196179542519,2.053129004507923,-0.897712466862966,-0.897712466862966
153.448275862068954,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,23.545457277959489,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000003165036,0.000000000317703,0.000000000000000,0.000000000000000,0.000000000000154,0.000000000000001,0.000000000583966,0.000000000000000,0.000000004210805,0.000036676885915,-0.019825393994774,0.007049785985146,0.257733792636145,0.258196179542520,2.450043703952421,-1.096169816888402,-1.096169816888402
147.586206896551715,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,21.780774128209984,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000003065328,0.000000000305546,0.000000000000000,0.000000000000000,0.000000000000135,0.000000000000001,0.000000000519796,0.000000000000000,0.000000004030268,0.000033449875802,-0.019569674143622,0.007305962964892,0.257733792636146,0.258196179542520,2.508260527475226,-1.125278228777665,-1.125278228777665
141.724137931034477,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,20.084818612298346,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000002964961,0.000000000293388,0.000000000000000,0.000000000000000,0.000000000000117,0.000000000000001,0.000000000460808,0.000000000000000,0.000000003854229,0.000030385206412,-0.019271934141093,0.007604235725012,0.257733792636146,0.258196179542520,2.564210029171688,-1.153252979774767,-1.153252979774767
135.862068965517238,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,18.457590730224585,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000002863892,0.000000000281229,0.000000000000000,0.000000000000000,0.000000000000101,0.000000000000001,0.000000000406718,0.000000000000000,0.000000003682359,0.000027480307224,-0.018932173987183,0.007944603916258,0.257733792636146,0.258196179542521,2.617892209041808,-1.180094069879708,-1.180094069879708
159.310344827586221,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,25.378868061546882,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000003264121,0.000000000329859,0.000000000000000,0.000000000000000,0.000000000000176,0.000000000000001,0.000000000653626,0.000000000000000,0.000000004396185,0.000040069297406,-0.020039093874571,0.006835704378318,0.257733792636145,0.258196179542519,2.389559558603273,-1.065927744106977,-1.065927744106977
130.000000000000000,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,16.899090481988690,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000002762075,0.000000000269070,0.000000000000000,0.000000000000000,0.000000000000087,0.000000000000000,0.000000000357254,0.000000000000000,0.000000003514337,0.000024733046628,-0.018550393681892,0.008327067713253,0.257733792636147,0.258196179542521,2.669307067085585,-1.205801499092487,-1.205801499092487
171.034482758620697,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,29.251872530235264,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000003460554,0.000000000354169,0.000000000000000,0.000000000000000,0.000000000000227,0.000000000000002,0.000000000810739,0.000000000000000,0.000000004782936,0.000047365377005,-0.020340433300039,0.006533827865496,0.257733792636145,0.258196179542519,2.261789302425947,-1.002042615867643,-1.002042615867643
165.172413793103431,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,27.281006478972124,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000003362616,0.000000000342014,0.000000000000000,0.000000000000000,0.000000000000200,0.000000000000002,0.000000000729100,0.000000000000000,0.000000004586768,0.000043630719513,-0.020210773542978,0.006663718377240,0.257733792636145,0.258196179542519,2.326808091427782,-1.034552010433390,-1.034552010433390
194.482758620689651,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,37.822613073666481,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000003835133,0.000000000402784,0.000000000000000,0.000000000000000,0.000000000000361,0.000000000000003,0.000000001180195,0.000000000000000,0.000000005592611,0.000064598253542,-0.020438870454438,0.006435221759602,0.257733792636145,0.258196179542519,1.979040928155183,-0.860668428683037,-0.860668428683037
206.206896551724128,300.000000000000000,-0.000999999666667,1.569796327128230,0.010000000000000,0.000000000000000,42.520349148409338,1.000000000000000,1000.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000004021569,0.000000000427088,0.000000000000000,0.000000000000000,0.000000000000450,0.000000000000004,0.000000001421224,0.000000000000000,0.000000006052884,0.000074344556757,-0.020235968543417,0.006638492108323,0.257733792636145,0.258196179542519,1.824062810061743,-0.783179369737766,-0.783179369737766
