m_phi,mA,alpha,beta,lambda6,lambda7,m12,sin_ba,tan_beta,positivity_ok,unitarity_ok,perturbativity_ok,width_h2_bb,width_h2_tautau,width_h2_WW,width_h2_ZZ,width_h2_gaga,width_h2_Zga,width_h2_gg,width_h2_h,total_width_h2,branching_ratio_h2_gaga
225.966000000000008,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.754852835280627,0.711325983425476,0.000910733161844,0.000466006633254,0.000000000000000,0.000000000000000,2.467555558501201,0.000369083143318
284.420000000000016,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.548222115190057,1.994742420166322,0.002439508621350,0.001728413526785,0.000000000000000,652896.163785507786088,652902.710917965276167,0.000000003736404
125.000000000000000,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000834443964007,0.000104235797166,0.000116567170018,0.000003600205914,0.000000000000000,0.000000000000000,0.001058847137104,0.110088761571749
167.512000000000000,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.282402830257531,0.006686415600506,0.000218394529058,0.000014514604405,0.000000000000000,0.000000000000000,0.289322154991500,0.000754848964346
210.024000000000001,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.259742948766993,0.479276532284468,0.000654391475937,0.000276742963084,0.000000000000000,0.000000000000000,1.739950615490482,0.000376097729505
252.536000000000001,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.818998783614123,1.197408986981372,0.001476899173845,0.000916648785746,0.000000000000000,218000.152224591613049,218004.171025910181925,0.000000006774637
295.048000000000002,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.245427041257822,2.319766241680293,0.002844582311134,0.002078440631892,0.000000000000000,700934.533332805032842,700942.103449110873044,0.000000004058227
135.627999999999986,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002508395580533,0.000348654764538,0.000145292763339,0.000006234999994,0.000000000000000,0.000000000000000,0.003008578108404,0.048292834057633
194.081999999999994,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.854583502901143,0.265391223556776,0.000451743565052,0.000140236381493,0.000000000000000,0.000000000000000,1.120566706404464,0.000403138485616
241.908000000000015,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.354992683333652,0.985575787827413,0.001227748222721,0.000714462814377,0.000000000000000,0.000000000000000,3.342510682198164,0.000367313178462
273.792000000000030,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.913045874371411,1.700314620139985,0.002079270258939,0.001420524633886,0.000000000000000,579936.645250623696484,579942.262110913055949,0.000000003585306
140.942000000000007,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.004275504751601,0.000593650291244,0.000160157387380,0.000007374706996,0.000000000000000,0.000000000000000,0.005036687137221,0.031798160778393
172.825999999999993,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.401804370673639,0.011783726070299,0.000255401922103,0.000030438057122,0.000000000000000,0.000000000000000,0.413873936723165,0.000617100762917
215.337999999999994,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.413915099042805,0.552924516073227,0.000733555836937,0.000333669825775,0.000000000000000,0.000000000000000,1.967906840778744,0.000372759432376
263.163999999999987,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.337473116739481,1.435058623798776,0.001759642522362,0.001151033915338,0.000000000000000,462173.901606926985551,462178.677049343939871,0.000000003807278
146.256000000000000,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.007430661707808,0.000978924773511,0.000174658569461,0.000008033807868,0.000000000000000,0.000000000000000,0.008592278858649,0.020327386056071
188.768000000000001,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.735578866435928,0.185762702270347,0.000395107276589,0.000105456959843,0.000000000000000,0.000000000000000,0.921842132942707,0.000428606224938
231.280000000000001,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.942631061676464,0.797394181597333,0.001009278750983,0.000541902383335,0.000000000000000,0.000000000000000,2.741576424408115,0.000368138105507
268.478000000000009,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.617963324029143,1.564133919986053,0.001914623823873,0.001281195013211,0.000000000000000,528818.983130237320438,528824.168423300143331,0.000000003620530
162.198000000000008,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.132930144766391,0.004058382368614,0.000185951230016,0.000002764307152,0.000000000000000,0.000000000000000,0.137177242672173,0.001355554510306
199.396000000000015,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.980887436942331,0.337644557523590,0.000513703455728,0.000180239797342,0.000000000000000,0.000000000000000,1.319225937718990,0.000389397631626
236.593999999999994,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.142543282988173,0.888684997331612,0.001114846604128,0.000624628592787,0.000000000000000,0.000000000000000,3.032967755516700,0.000367576147851
279.105999999999995,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.223030602956094,1.843790416346618,0.002254061587596,0.001569446827281,0.000000000000000,620364.133855205262080,620370.204499732935801,0.000000003633414
140.942000000000007,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.004275504751601,0.000593650291244,0.000160153612816,0.000007374360127,0.000000000000000,0.000000000000000,0.005036683015788,0.031797437383685
172.825999999999993,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.401804370673638,0.011783726070299,0.000255395440860,0.000030437490259,0.000000000000000,0.000000000000000,0.413873929675057,0.000617085113481
215.337999999999994,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.413915099042803,0.552924516073226,0.000733540367424,0.000333664382682,0.000000000000000,0.000000000000000,1.967906819866136,0.000372751575440
257.850000000000023,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.071259346647209,1.312888304847841,0.001613844282834,0.001029626353890,0.000000000000000,369838.872405348694883,369843.259196470840834,0.000000004363590
135.627999999999986,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002508395580533,0.000348654764538,0.000145289377287,0.000006234725114,0.000000000000000,0.000000000000000,0.003008574447472,0.048291767354906
194.081999999999994,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.854583502901144,0.265391223556777,0.000451733303173,0.000140234064376,0.000000000000000,0.000000000000000,1.120566693825470,0.000403129332383
231.280000000000001,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.942631061676466,0.797394181597333,0.001009258285936,0.000541893547609,0.000000000000000,0.000000000000000,2.741576395107345,0.000368130644740
268.478000000000009,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.617963324029143,1.564133919986053,0.001914587217350,0.001281174019087,0.000000000000000,528823.199747343431227,528828.385040348628536,0.000000003620432
151.569999999999993,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.013806550248993,0.001580487744602,0.000187569272923,0.000007719607465,0.000000000000000,0.000000000000000,0.015582326873983,0.012037308319869
188.768000000000001,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.735578866435925,0.185762702270344,0.000395098084887,0.000105455200271,0.000000000000000,0.000000000000000,0.921842121991426,0.000428596259013
236.593999999999994,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.142543282988168,0.888684997331610,0.001114824240960,0.000624618404045,0.000000000000000,0.000000000000000,3.032967722964782,0.000367568778434
284.420000000000016,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.548222115190057,1.994742420166322,0.002439462739545,0.001728385126376,0.000000000000000,652901.369835532968864,652907.916967916185968,0.000000003736304
162.198000000000008,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.132930144766393,0.004058382368614,0.000185946168523,0.000002764172263,0.000000000000000,0.000000000000000,0.137177237475793,0.001355517664187
199.396000000000015,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.980887436942333,0.337644557523591,0.000513692034771,0.000180236836753,0.000000000000000,0.000000000000000,1.319225923337447,0.000389388978554
241.908000000000015,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.354992683333647,0.985575787827410,0.001227723835943,0.000714451153699,0.000000000000000,0.000000000000000,3.342510646150699,0.000367305886477
273.792000000000030,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.913045874371405,1.700314620139982,0.002079230738745,0.001420501335534,0.000000000000000,579941.269486546167172,579946.886346772778779,0.000000003585209
146.256000000000000,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.007430661707808,0.000978924773511,0.000174654392846,0.000008033394360,0.000000000000000,0.000000000000000,0.008592274268525,0.020326910825637
204.710000000000008,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.115642727392210,0.408041848518187,0.000581169920410,0.000225668313789,0.000000000000000,0.000000000000000,1.524491414144596,0.000381222166958
247.222000000000008,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.580357907962687,1.088389382365773,0.001348288415056,0.000811685718316,0.000000000000000,0.000000000000000,3.670907264461833,0.000367290241328
289.734000000000037,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.888921912638751,2.153344819548949,0.002636106171363,0.001897875476649,0.000000000000000,679341.666084654629230,679348.712885368498974,0.000000003880343
156.884000000000015,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.031551160330571,0.002527120983845,0.000195447242542,0.000005462549645,0.000000000000000,0.000000000000000,0.034279191106602,0.005701629362664
183.454000000000008,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.622292876674762,0.086982647909873,0.000343605336013,0.000075698196767,0.000000000000000,0.000000000000000,0.709694828117414,0.000484159278607
225.966000000000008,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.754852835280629,0.711325983425477,0.000910714474995,0.000465999036460,0.000000000000000,0.000000000000000,2.467555532217560,0.000369075574229
279.105999999999995,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.223030602956098,1.843790416346619,0.002254018978624,0.001569421062764,0.000000000000000,620369.080474408576265,620375.151118867914192,0.000000003633316
125.000000000000000,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000834443964007,0.000104235797166,0.000116564497919,0.000003600060693,0.000000000000000,0.000000000000000,0.001058844319784,0.110086530890932
167.512000000000000,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.282402830257537,0.006686415600506,0.000218388794626,0.000014514287267,0.000000000000000,0.000000000000000,0.289322148939937,0.000754829159905
210.024000000000001,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.259742948766987,0.479276532284466,0.000654377455194,0.000276738443260,0.000000000000000,0.000000000000000,1.739950596949906,0.000376089675385
252.536000000000001,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.818998783614112,1.197408986981367,0.001476870339429,0.000916633803690,0.000000000000000,218001.890455078129889,218005.909256352868397,0.000000006774451
295.048000000000002,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.245427041257822,2.319766241680293,0.002844529292816,0.002078406416764,0.000000000000000,700940.122493808623403,700947.692610027268529,0.000000004058119
130.313999999999993,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001463690535104,0.000196045569804,0.000130651958228,0.000004912537272,0.000000000000000,0.000000000000000,0.001795300600407,0.072774419057143
178.139999999999986,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.512364783441649,0.025002360764389,0.000297088482997,0.000050760886656,0.000000000000000,0.000000000000000,0.537714993575691,0.000552501764961
220.651999999999987,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.578773421866828,0.630025701853404,0.000818900112084,0.000396672306734,0.000000000000000,0.000000000000000,2.210014696139049,0.000370540573108
263.163999999999987,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-14.800000000000001,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.337473116739473,1.435058623798772,0.001759608662820,0.001151015070821,0.000000000000000,462177.586799813492689,462182.362242177769076,0.000000003807174
140.942000000000007,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,0.399999999999999,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.004275504751601,0.000593650291244,0.000160149838297,0.000007374013266,0.000000000000000,0.000000000000000,0.005036678894408,0.031796713996287
172.825999999999993,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,0.399999999999999,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.401804370673641,0.011783726070299,0.000255388959702,0.000030436923426,0.000000000000000,0.000000000000000,0.413873922627068,0.000617069464249
215.337999999999994,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,0.399999999999999,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.413915099042805,0.552924516073227,0.000733524898084,0.000333658939678,0.000000000000000,0.000000000000000,1.967906798953795,0.000372743718592
257.850000000000023,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,0.399999999999999,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.071259346647209,1.312888304847841,0.001613813011824,0.001029609511438,0.000000000000000,369841.821328330726828,369846.208119404735044,0.000000004363470
130.313999999999993,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,0.399999999999999,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001463690535104,0.000196045569804,0.000130648940724,0.000004912331149,0.000000000000000,0.000000000000000,0.001795297376780,0.072772868948507
199.396000000000015,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,0.399999999999999,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.980887436942323,0.337644557523586,0.000513680613948,0.000180233876225,0.000000000000000,0.000000000000000,1.319225908956083,0.000389380325584
241.908000000000015,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,0.399999999999999,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.354992683333657,0.985575787827415,0.001227699449420,0.000714439493172,0.000000000000000,0.000000000000000,3.342510610103664,0.000367298594568
284.420000000000016,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,0.399999999999999,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.548222115190046,1.994742420166317,0.002439416858187,0.001728356726269,0.000000000000000,652906.575906192068942,652913.123038501013070,0.000000003736204
125.000000000000000,300.000000000000000,-0.009000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,0.399999999999999,0.108454950191542,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000834443964007,0.000104235797166,0.000116561825850,0.000003599915474,0.000000000000000,0.000000000000000,0.001058841502498,0.110084300223688
