m_phi,mA,alpha,beta,lambda6,lambda7,m12,sin_ba,tan_beta,positivity_ok,unitarity_ok,perturbativity_ok,width_h2_bb,width_h2_tautau,width_h2_WW,width_h2_ZZ,width_h2_gaga,width_h2_Zga,width_h2_gg,width_h2_hh,total_width_h2,branching_ratio_h2_gaga
146.256000000000000,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.007444658346682,0.000980768708422,0.000136568913629,0.000004516557621,0.000000000000000,0.000000000000000,0.008566512526354,0.015942183380778
167.512000000000000,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.282934773520100,0.006699010352925,0.000166461952009,0.000012629749797,0.000000000000000,0.000000000000000,0.289812875574829,0.000574377351863
210.024000000000001,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.262115842032800,0.480179313329625,0.000526422243288,0.000236941218294,0.000000000000000,0.000000000000000,1.743058518824007,0.000302010654033
257.850000000000023,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.077044471801786,1.315361304454930,0.001327374776798,0.000876927317914,0.000000000000000,312595.240928744955454,312599.635538823320530,0.000000004246245
130.313999999999993,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001466447590753,0.000196414847689,0.000103077944712,0.000003114011682,0.000000000000000,0.000000000000000,0.001769054394837,0.058267255666544
204.710000000000008,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.117744188739916,0.408810449569271,0.000465599894642,0.000193399960068,0.000000000000000,0.000000000000000,1.527213638163897,0.000304868869035
236.593999999999994,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.146579048009028,0.890358953631710,0.000910205256530,0.000532957176372,0.000000000000000,0.000000000000000,3.038381164073640,0.000299569147970
263.163999999999987,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.343759690910245,1.437761747438231,0.001449364794001,0.000979941576946,0.000000000000000,390645.788366006105207,390650.572316750825848,0.000000003710131
284.420000000000016,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.556789296009845,1.998499782619091,0.002018835400015,0.001469587064891,0.000000000000000,551874.842216487159021,551881.400993988267146,0.000000003658096
135.627999999999986,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002513120476978,0.000349311502124,0.000114365051770,0.000003849851299,0.000000000000000,0.000000000000000,0.002980646882171,0.038369205172842
199.396000000000015,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.982735068791284,0.338280555921175,0.000409618199058,0.000154633918584,0.000000000000000,0.000000000000000,1.321579876830100,0.000309945850598
231.280000000000001,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.946290265459832,0.798896179513303,0.000822083017316,0.000462630064258,0.000000000000000,0.000000000000000,2.746471158054709,0.000299323375345
268.478000000000009,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.624778238782929,1.567080174100188,0.001579114540703,0.001090367758826,0.000000000000000,446981.261328060994856,446986.455855956184678,0.000000003532802
162.198000000000008,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.133180536360684,0.004066026871171,0.000140168772446,0.000002434333042,0.000000000000000,0.000000000000000,0.137389166337343,0.001020231625119
188.768000000000001,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.736964426990441,0.186112611008227,0.000311489353966,0.000090726807300,0.000000000000000,0.000000000000000,0.923479254159933,0.000337299785093
241.908000000000015,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.359428625034913,0.987432250808346,0.001004508754758,0.000609295255603,0.000000000000000,0.000000000000000,3.348474679853620,0.000299989950888
273.792000000000030,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.920416616325689,1.703517388701483,0.001717002918801,0.001208541654518,0.000000000000000,490193.416568441723939,490199.043427991331555,0.000000003502665
156.884000000000015,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.031610591134251,0.002531881152076,0.000150607307350,0.000002084305478,0.000000000000000,0.000000000000000,0.034295163899155,0.004391502772613
194.081999999999994,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.856193224504340,0.265891123197254,0.000358302126782,0.000120466820117,0.000000000000000,0.000000000000000,1.122563116648493,0.000319182165767
247.222000000000008,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.585218355015938,1.090439508416110,0.001105271296258,0.000691891849261,0.000000000000000,0.000000000000000,3.677455026577567,0.000300553314254
125.000000000000000,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000836015750112,0.000104432139143,0.000092135699312,0.000002327518736,0.000000000000000,0.000000000000000,0.001034911107304,0.089027645622981
183.454000000000008,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.623465048011672,0.087146491287340,0.000269030068830,0.000065244417370,0.000000000000000,0.000000000000000,0.710945813785212,0.000378411495804
220.651999999999987,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.581747251428372,0.631212438994246,0.000663354446257,0.000339086746064,0.000000000000000,0.000000000000000,2.213962131614939,0.000299623212513
289.734000000000037,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.898130846806556,2.157400930699455,0.002183666994171,0.001613246630885,0.000000000000000,574230.405008640605956,574237.464337331708521,0.000000003802725
151.569999999999993,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.013832556721299,0.001583464803318,0.000145878107131,0.000003914074028,0.000000000000000,0.000000000000000,0.015565813705776,0.009371698125651
172.825999999999993,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.402561222606230,0.011805922284428,0.000196634928284,0.000026371624866,0.000000000000000,0.000000000000000,0.414590151443808,0.000474287504416
225.966000000000008,300.000000000000000,0.000000000000000,0.099668700000000,-50.000000000000000,-50.000000000000000,-30.000000000000000,0.099503766294059,0.100000047983927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.758158333818559,0.712665860451592,0.000739881081744,0.000398080245318,0.000000000000000,0.000000000000000,2.471962155597213,0.000299309226911
